brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_encoded,state_encoded
109914.0,for_sale,215000.0,3.0,2.0,0.07,822938.0,Providence,Rhode Island,2908.0,1550.0,2022-01-11,344,7
17188.0,for_sale,309000.0,3.0,2.0,0.14,531852.0,Cranston,Rhode Island,2910.0,1026.0,2004-07-12,332,7
5735.0,for_sale,599900.0,3.0,2.0,0.56,1120832.0,Johnston,Rhode Island,2919.0,2084.0,2017-04-18,347,7
53317.0,for_sale,414900.0,4.0,3.0,0.8,596042.0,Coventry,Rhode Island,2816.0,2353.0,2016-05-17,28,7
15665.0,for_sale,644500.0,5.0,3.0,0.82,6479.0,Cumberland,Rhode Island,2864.0,2400.0,2014-07-11,337,7
11500.0,for_sale,334900.0,2.0,1.0,0.4,728504.0,Cranston,Rhode Island,2831.0,884.0,2021-10-20,332,7
54300.0,for_sale,319900.0,3.0,2.0,0.15,14858.0,North Providence,Rhode Island,2911.0,1244.0,2016-06-03,334,7
48254.0,for_sale,299999.0,3.0,2.0,0.11,1645677.0,Warwick,Rhode Island,2889.0,756.0,2015-06-19,349,7
15469.0,for_sale,224900.0,1.0,1.0,0.02,91785.0,Providence,Rhode Island,2909.0,946.0,2018-10-31,344,7
19682.0,for_sale,300000.0,6.0,3.0,0.04,796160.0,Providence,Rhode Island,2908.0,3285.0,1989-09-12,344,7
46584.0,for_sale,459900.0,3.0,2.0,0.24,600740.0,Johnston,Rhode Island,2919.0,1288.0,1988-07-28,347,7
22654.0,for_sale,539900.0,3.0,2.0,0.23,1395095.0,East Greenwich,Rhode Island,2818.0,1748.0,2014-10-31,352,7
15469.0,for_sale,359900.0,4.0,2.0,0.12,1716780.0,Providence,Rhode Island,2907.0,2457.0,2003-03-13,344,7
109167.0,for_sale,298500.0,3.0,1.0,0.15,1450682.0,Cranston,Rhode Island,2920.0,960.0,2015-09-30,332,7
21823.0,for_sale,199000.0,3.0,1.0,0.08,16013.0,Providence,Rhode Island,2905.0,936.0,2016-06-16,344,7
78723.0,for_sale,470000.0,3.0,3.0,0.33,1423759.0,Providence,Rhode Island,2908.0,2724.0,2018-05-10,344,7
5396.0,for_sale,499000.0,3.0,4.0,0.72,1369719.0,Johnston,Rhode Island,2919.0,3366.0,2016-06-01,347,7
73768.0,for_sale,280000.0,3.0,1.0,0.11,1670456.0,Seekonk,Massachusetts,2771.0,1337.0,1991-04-30,351,2
85368.0,for_sale,259000.0,3.0,1.0,0.44,1568593.0,Johnston,Rhode Island,2919.0,1280.0,2012-12-27,347,7
45068.0,for_sale,449000.0,5.0,2.0,0.17,796633.0,Providence,Rhode Island,2908.0,4165.0,2013-07-01,344,7
78958.0,for_sale,349900.0,4.0,2.0,0.11,185509.0,North Providence,Rhode Island,2904.0,3480.0,2004-07-30,334,7
15852.0,for_sale,1050000.0,4.0,4.0,0.1,1597795.0,Providence,Rhode Island,2906.0,3026.0,2021-04-02,344,7
13825.0,for_sale,469900.0,4.0,2.0,0.39,556142.0,Smithfield,Rhode Island,2917.0,1456.0,2021-08-06,346,7
13825.0,for_sale,380000.0,3.0,2.0,0.11,917580.0,North Providence,Rhode Island,2904.0,1144.0,2000-03-03,334,7
3037.0,for_sale,525000.0,8.0,3.0,0.12,461475.0,North Providence,Rhode Island,2911.0,3845.0,2016-04-01,334,7
81032.0,for_sale,415000.0,8.0,4.0,0.18,1774255.0,West Warwick,Rhode Island,2893.0,4133.0,2019-04-04,348,7
66165.0,for_sale,999000.0,4.0,3.0,0.39,847448.0,Barrington,Rhode Island,2806.0,2830.0,1994-08-30,345,7
53317.0,for_sale,197000.0,3.0,1.0,0.07,1083255.0,Warwick,Rhode Island,2889.0,763.0,2021-05-19,349,7
11983.0,for_sale,235000.0,3.0,3.0,0.11,1407400.0,Cranston,Rhode Island,2905.0,1500.0,2014-09-16,332,7
52563.0,for_sale,342000.0,3.0,1.0,1.56,866234.0,Glocester,Rhode Island,2814.0,1381.0,2022-01-19,330,7
66684.0,for_sale,280000.0,5.0,2.0,0.09,1652878.0,Providence,Rhode Island,2908.0,1632.0,2010-09-02,344,7
12158.0,for_sale,379000.0,4.0,2.0,0.15,389353.0,Providence,Rhode Island,2904.0,3717.0,2004-05-03,344,7
52607.0,for_sale,289900.0,2.0,1.0,0.15,221711.0,Warwick,Rhode Island,2889.0,1204.0,2017-06-29,349,7
52328.0,for_sale,625000.0,3.0,3.0,0.92,5596.0,Portsmouth,Rhode Island,2872.0,1605.0,2019-11-20,358,7
52607.0,for_sale,429000.0,5.0,3.0,0.33,483767.0,Johnston,Rhode Island,2919.0,2288.0,2019-07-26,347,7
79651.0,for_sale,365000.0,3.0,2.0,0.21,1141594.0,North Providence,Rhode Island,2911.0,1556.0,2021-09-03,334,7
85368.0,for_sale,294000.0,2.0,1.0,0.35,1105459.0,Coventry,Rhode Island,2816.0,900.0,2018-05-01,28,7
81672.0,for_sale,289900.0,3.0,1.0,0.25,268382.0,Warwick,Rhode Island,2886.0,912.0,2021-09-29,349,7
57430.0,for_sale,1700000.0,7.0,8.0,0.09,872156.0,Providence,Rhode Island,2903.0,5031.0,2009-08-28,344,7
15325.0,for_sale,384900.0,4.0,2.0,0.16,1121433.0,Cranston,Rhode Island,2920.0,1572.0,2013-01-23,332,7
78838.0,for_sale,379900.0,4.0,2.0,0.11,522011.0,Providence,Rhode Island,2904.0,2646.0,2011-01-24,344,7
77565.0,for_sale,1089900.0,6.0,4.0,0.08,1094923.0,Providence,Rhode Island,2903.0,3308.0,2016-04-29,344,7
107989.0,for_sale,275000.0,2.0,2.0,0.08,1745649.0,Cranston,Rhode Island,2920.0,1616.0,2005-04-08,332,7
81672.0,for_sale,449900.0,3.0,2.0,1.95,1379641.0,North Kingstown,Rhode Island,2852.0,1716.0,2021-06-23,359,7
22654.0,for_sale,484900.0,4.0,3.0,0.11,870228.0,Pawtucket,Rhode Island,2861.0,2330.0,2021-08-31,336,7
80052.0,for_sale,899000.0,7.0,4.0,0.09,1273532.0,Providence,Rhode Island,2906.0,4932.0,2018-09-28,344,7
53317.0,for_sale,399000.0,2.0,2.0,0.96,848074.0,Scituate,Rhode Island,2857.0,1200.0,2015-10-30,360,7
69039.0,for_sale,315000.0,3.0,2.0,0.18,1407616.0,North Providence,Rhode Island,2904.0,1236.0,2008-01-10,334,7
54138.0,for_sale,340000.0,3.0,2.0,0.18,1668942.0,Warwick,Rhode Island,2888.0,1280.0,2019-08-22,349,7
22647.0,for_sale,689900.0,4.0,3.0,0.44,523542.0,Cumberland,Rhode Island,2864.0,2700.0,1997-09-30,337,7
52607.0,for_sale,360000.0,5.0,2.0,0.15,501296.0,Pawtucket,Rhode Island,2860.0,2716.0,2018-11-20,336,7
40174.0,for_sale,298000.0,4.0,2.0,0.07,620055.0,Providence,Rhode Island,2905.0,1752.0,2013-10-10,344,7
15325.0,for_sale,369900.0,3.0,3.0,0.18,438559.0,West Warwick,Rhode Island,2893.0,1169.0,2019-06-04,348,7
83272.0,for_sale,350000.0,3.0,2.0,0.11,1815653.0,Cranston,Rhode Island,2907.0,1635.0,2019-05-29,332,7
15469.0,for_sale,419900.0,3.0,2.0,0.18,653115.0,Johnston,Rhode Island,2919.0,1570.0,2021-05-07,347,7
85365.0,for_sale,499000.0,3.0,2.0,1.63,1117490.0,West Greenwich,Rhode Island,2817.0,1056.0,2020-04-09,355,7
81338.0,for_sale,289900.0,3.0,1.0,0.09,1011197.0,Providence,Rhode Island,2908.0,1028.0,2013-08-30,344,7
53317.0,for_sale,175000.0,3.0,2.0,0.06,46672.0,Providence,Rhode Island,2904.0,1140.0,2009-11-03,344,7
17718.0,for_sale,280000.0,3.0,1.0,0.78,908737.0,Killingly,Connecticut,6239.0,1550.0,2021-04-12,331,3
45346.0,for_sale,249500.0,3.0,2.0,0.07,1451504.0,Providence,Rhode Island,2905.0,960.0,2006-09-18,344,7
109167.0,for_sale,249900.0,3.0,4.0,0.07,919369.0,Warwick,Rhode Island,2889.0,1013.0,2016-05-13,349,7
25224.0,for_sale,258500.0,2.0,1.0,0.18,1141886.0,Cumberland,Rhode Island,2864.0,832.0,2003-12-12,337,7
79013.0,for_sale,374900.0,3.0,2.0,0.18,1686035.0,Barrington,Rhode Island,2806.0,1375.0,2017-08-01,345,7
14576.0,for_sale,384900.0,4.0,2.0,0.21,1276199.0,Warwick,Rhode Island,2889.0,1939.0,2015-03-12,349,7
14933.0,for_sale,280000.0,4.0,1.0,0.11,794062.0,Pawtucket,Rhode Island,2861.0,1165.0,1996-03-20,336,7
29265.0,for_sale,449000.0,2.0,2.0,2.88,919408.0,Smithfield,Rhode Island,2917.0,1232.0,2020-06-02,346,7
2814.0,for_sale,779000.0,4.0,3.0,12.14,1204292.0,West Greenwich,Rhode Island,2817.0,2750.0,2020-12-14,355,7
22647.0,for_sale,349900.0,3.0,2.0,0.11,1010045.0,Cranston,Rhode Island,2920.0,1100.0,2016-04-05,332,7
19715.0,for_sale,549000.0,4.0,3.0,0.19,1139566.0,Middletown,Rhode Island,2842.0,1318.0,2017-12-21,218,7
68847.0,for_sale,415000.0,4.0,3.0,1.91,1607726.0,Plainfield,Connecticut,6354.0,2888.0,2020-01-13,70,3
15852.0,for_sale,304999.0,2.0,2.0,0.22,1142361.0,North Kingstown,Rhode Island,2852.0,1044.0,2017-12-04,359,7
55677.0,for_sale,240000.0,2.0,1.0,0.08,870188.0,Warwick,Rhode Island,2889.0,743.0,2019-07-29,349,7
81672.0,for_sale,475000.0,3.0,3.0,1.0,642961.0,Scituate,Rhode Island,2857.0,1904.0,2021-05-20,360,7
85368.0,for_sale,1065000.0,4.0,4.0,0.23,333750.0,Providence,Rhode Island,2906.0,3758.0,2014-08-28,344,7
66684.0,for_sale,450000.0,6.0,3.0,0.23,709536.0,North Providence,Rhode Island,2911.0,5205.0,2020-08-17,334,7
53317.0,for_sale,285000.0,2.0,1.0,0.09,1427793.0,Providence,Rhode Island,2908.0,1482.0,2018-11-29,344,7
79651.0,for_sale,299999.0,3.0,1.0,0.23,1192636.0,West Warwick,Rhode Island,2893.0,1620.0,2021-09-02,348,7
45068.0,for_sale,340000.0,4.0,2.0,0.18,260331.0,Warwick,Rhode Island,2886.0,1834.0,2018-11-26,349,7
79168.0,for_sale,329900.0,3.0,2.0,0.22,1383181.0,East Greenwich,Rhode Island,2818.0,988.0,2017-05-15,352,7
15469.0,for_sale,499900.0,9.0,3.0,0.1,501090.0,Providence,Rhode Island,2909.0,4235.0,2019-07-23,344,7
66165.0,for_sale,290000.0,3.0,1.0,0.18,984853.0,Coventry,Rhode Island,2816.0,1350.0,2015-08-03,28,7
52607.0,for_sale,579900.0,4.0,3.0,0.47,793058.0,Warwick,Rhode Island,2886.0,2313.0,2013-08-20,349,7
53317.0,for_sale,349000.0,4.0,3.0,0.23,980167.0,Pawtucket,Rhode Island,2860.0,4588.0,2015-06-09,336,7
22647.0,for_sale,799900.0,4.0,3.0,0.61,523031.0,Cumberland,Rhode Island,2864.0,3047.0,2002-01-15,337,7
55677.0,for_sale,689900.0,3.0,2.0,0.84,1023937.0,North Kingstown,Rhode Island,2852.0,1702.0,2018-06-27,359,7
20782.0,for_sale,295000.0,4.0,2.0,0.07,1697853.0,Providence,Rhode Island,2905.0,851.0,2021-04-29,344,7
79249.0,for_sale,395000.0,3.0,3.0,0.09,1383172.0,Pawtucket,Rhode Island,2861.0,1056.0,2021-11-03,336,7
83577.0,for_sale,475000.0,6.0,2.0,0.1,871418.0,Providence,Rhode Island,2908.0,5048.0,2020-08-27,344,7
79168.0,for_sale,674900.0,4.0,4.0,0.83,1011578.0,Smithfield,Rhode Island,2828.0,3248.0,2021-06-29,346,7
109167.0,for_sale,324900.0,4.0,3.0,0.17,85737.0,Warwick,Rhode Island,2889.0,2015.0,2019-04-30,349,7
83577.0,for_sale,280000.0,3.0,2.0,0.09,1105292.0,Cranston,Rhode Island,2910.0,1128.0,2020-07-27,332,7
92290.0,for_sale,335000.0,2.0,2.0,0.2,1336632.0,East Providence,Rhode Island,2915.0,1293.0,2015-08-27,333,7
69039.0,for_sale,650000.0,13.0,5.0,0.3,1668356.0,Pawtucket,Rhode Island,2860.0,6976.0,2021-06-07,336,7
85655.0,for_sale,359000.0,3.0,2.0,0.23,1449237.0,West Warwick,Rhode Island,2893.0,1459.0,2018-07-20,348,7
15852.0,for_sale,550000.0,3.0,2.0,0.14,722632.0,Pawtucket,Rhode Island,2860.0,1864.0,2017-06-05,336,7
109167.0,for_sale,474900.0,4.0,2.0,1.03,603399.0,Smithfield,Rhode Island,2917.0,1992.0,2018-08-22,346,7
22647.0,for_sale,320000.0,3.0,1.0,0.12,1088848.0,Cranston,Rhode Island,2910.0,1310.0,2020-07-15,332,7
109167.0,for_sale,339900.0,9.0,3.0,0.11,847492.0,Pawtucket,Rhode Island,2860.0,4464.0,2003-02-11,336,7
83577.0,for_sale,399900.0,7.0,3.0,0.09,166908.0,Providence,Rhode Island,2907.0,4190.0,2016-12-28,344,7
15852.0,for_sale,324500.0,3.0,1.0,0.11,1428183.0,East Providence,Rhode Island,2916.0,1200.0,2012-10-11,333,7
22654.0,for_sale,339900.0,3.0,1.0,0.21,1510862.0,Coventry,Rhode Island,2816.0,1440.0,2013-10-21,28,7
15852.0,for_sale,350000.0,4.0,1.0,0.1,1244459.0,East Providence,Rhode Island,2915.0,1014.0,2004-07-02,333,7
78166.0,for_sale,789900.0,5.0,4.0,1.16,1106655.0,Warwick,Rhode Island,2818.0,4722.0,2021-05-18,349,7
66165.0,for_sale,999999.0,4.0,3.0,0.58,653870.0,Barrington,Rhode Island,2806.0,3079.0,2017-02-10,345,7
89929.0,for_sale,289000.0,2.0,1.0,0.59,1192513.0,Scituate,Rhode Island,2857.0,1168.0,2004-02-02,360,7
11500.0,for_sale,329900.0,2.0,1.0,0.2,975273.0,Cranston,Rhode Island,2920.0,1240.0,2021-09-24,332,7
15469.0,for_sale,324900.0,4.0,2.0,0.08,484793.0,Pawtucket,Rhode Island,2861.0,2508.0,2003-01-03,336,7
52607.0,for_sale,279900.0,3.0,1.0,0.08,722920.0,Providence,Rhode Island,2907.0,1166.0,2016-11-14,344,7
78838.0,for_sale,379900.0,6.0,3.0,0.17,1539905.0,Providence,Rhode Island,2908.0,4368.0,2003-03-26,344,7
85655.0,for_sale,399900.0,6.0,3.0,0.09,437567.0,Pawtucket,Rhode Island,2860.0,4822.0,2004-09-30,336,7
79651.0,for_sale,325000.0,3.0,2.0,0.19,562483.0,Johnston,Rhode Island,2919.0,1356.0,2016-02-09,347,7
8883.0,for_sale,315000.0,3.0,1.0,0.1,1053336.0,Pawtucket,Rhode Island,2861.0,992.0,2020-11-03,336,7
25197.0,for_sale,319900.0,3.0,1.0,0.11,242607.0,Pawtucket,Rhode Island,2860.0,1080.0,2020-06-23,336,7
20782.0,for_sale,455000.0,7.0,3.0,0.07,695945.0,Providence,Rhode Island,2904.0,4838.0,2017-07-10,344,7
8048.0,for_sale,2100000.0,4.0,6.0,2.96,1143873.0,East Greenwich,Rhode Island,2818.0,6959.0,2021-10-14,352,7
52607.0,for_sale,375000.0,4.0,2.0,0.23,523609.0,Warwick,Rhode Island,2888.0,1123.0,2016-03-24,349,7
22654.0,for_sale,324900.0,3.0,1.0,0.12,386840.0,East Providence,Rhode Island,2916.0,960.0,2018-06-18,333,7
66165.0,for_sale,1349000.0,5.0,4.0,0.54,269978.0,Barrington,Rhode Island,2806.0,3500.0,2020-06-01,345,7
93591.0,for_sale,249900.0,3.0,2.0,0.1,1272845.0,Cranston,Rhode Island,2910.0,1210.0,1998-05-01,332,7
99771.0,for_sale,289900.0,3.0,1.0,0.11,1297010.0,Providence,Rhode Island,2907.0,1224.0,2021-11-22,344,7
106606.0,for_sale,649900.0,8.0,6.0,0.18,1798865.0,East Providence,Rhode Island,2915.0,4832.0,1990-05-31,333,7
15852.0,for_sale,325000.0,3.0,2.0,0.11,985475.0,Providence,Rhode Island,2909.0,1250.0,2020-04-14,344,7
85307.0,for_sale,209900.0,1.0,1.0,0.11,783942.0,North Providence,Rhode Island,2911.0,520.0,2020-09-08,334,7
78838.0,for_sale,295000.0,3.0,2.0,0.1,1192148.0,Providence,Rhode Island,2905.0,1232.0,2018-08-21,344,7
26030.0,for_sale,369900.0,4.0,2.0,0.09,780643.0,Pawtucket,Rhode Island,2861.0,1634.0,2007-04-18,336,7
54300.0,for_sale,489900.0,3.0,4.0,0.14,1105600.0,East Providence,Rhode Island,2916.0,1800.0,2016-04-01,333,7
81672.0,for_sale,469000.0,3.0,3.0,0.19,883741.0,Warwick,Rhode Island,2818.0,1540.0,2018-08-21,349,7
15852.0,for_sale,375000.0,4.0,2.0,0.11,433165.0,Cranston,Rhode Island,2920.0,1680.0,2016-05-03,332,7
66166.0,for_sale,794900.0,3.0,3.0,1.0,77845.0,East Greenwich,Rhode Island,2818.0,2584.0,2019-05-28,352,7
29265.0,for_sale,529900.0,10.0,4.0,0.2,46365.0,Pawtucket,Rhode Island,2861.0,4680.0,2001-02-07,336,7
85368.0,for_sale,1395000.0,4.0,3.0,0.15,423165.0,Providence,Rhode Island,2906.0,2910.0,2013-01-02,344,7
78958.0,for_sale,485000.0,3.0,2.0,0.37,1369679.0,Attleboro,Massachusetts,2703.0,2004.0,1999-06-21,357,2
15665.0,for_sale,409999.0,3.0,2.0,0.2,1309407.0,Smithfield,Rhode Island,2917.0,1232.0,2014-11-17,346,7
81032.0,for_sale,153000.0,4.0,2.0,0.1,91717.0,Providence,Rhode Island,2905.0,1223.0,2001-06-28,344,7
79077.0,for_sale,439900.0,4.0,2.0,1.07,388573.0,Scituate,Rhode Island,2857.0,2364.0,2018-04-27,360,7
15852.0,for_sale,289900.0,3.0,1.0,0.11,918571.0,West Warwick,Rhode Island,2893.0,1400.0,2021-10-01,348,7
19682.0,for_sale,349900.0,3.0,2.0,0.11,653740.0,North Providence,Rhode Island,2911.0,1120.0,2019-07-18,334,7
15852.0,for_sale,419000.0,4.0,4.0,0.14,212993.0,Providence,Rhode Island,2904.0,3466.0,1989-01-11,344,7
5735.0,for_sale,315000.0,3.0,2.0,0.18,129994.0,Warwick,Rhode Island,2889.0,872.0,2019-05-20,349,7
79362.0,for_sale,560000.0,3.0,3.0,0.51,1121876.0,Cranston,Rhode Island,2921.0,2026.0,1994-04-05,332,7
45068.0,for_sale,424900.0,4.0,2.0,1.65,1293452.0,Glocester,Rhode Island,2857.0,1700.0,2019-05-24,330,7
45068.0,for_sale,310000.0,3.0,1.0,0.37,600725.0,West Warwick,Rhode Island,2893.0,960.0,2021-01-28,348,7
8048.0,for_sale,475000.0,3.0,2.0,0.11,152299.0,Warwick,Rhode Island,2889.0,1664.0,2020-12-28,349,7
85368.0,for_sale,825000.0,6.0,4.0,0.1,387567.0,Providence,Rhode Island,2906.0,2737.0,2017-03-17,344,7
80291.0,for_sale,389999.0,5.0,2.0,0.24,297571.0,Cranston,Rhode Island,2920.0,3915.0,1999-04-28,332,7
109914.0,for_sale,299900.0,3.0,1.0,0.07,1450927.0,Providence,Rhode Island,2908.0,960.0,2018-07-13,344,7
85368.0,for_sale,2225000.0,4.0,6.0,1.21,1139275.0,Barrington,Rhode Island,2806.0,4339.0,2012-02-27,345,7
52607.0,for_sale,320000.0,3.0,1.0,0.1,602321.0,Pawtucket,Rhode Island,2861.0,1050.0,2012-07-10,336,7
85368.0,for_sale,1150000.0,5.0,4.0,0.93,598887.0,Barrington,Rhode Island,2806.0,4298.0,2020-07-30,345,7
106504.0,for_sale,439900.0,3.0,3.0,2.6,1053615.0,Killingly,Connecticut,6239.0,2160.0,2015-07-30,331,3
10583.0,for_sale,239000.0,2.0,1.0,0.33,1448849.0,Hopkinton,Rhode Island,2873.0,1047.0,2020-12-23,309,7
45068.0,for_sale,270000.0,2.0,2.0,0.15,1725416.0,Providence,Rhode Island,2909.0,924.0,2009-07-21,344,7
81032.0,for_sale,389900.0,7.0,3.0,0.13,1053173.0,Pawtucket,Rhode Island,2861.0,4648.0,2001-12-17,336,7
17372.0,for_sale,322500.0,3.0,2.0,0.26,1233562.0,North Providence,Rhode Island,2904.0,1464.0,2006-07-10,334,7
28614.0,for_sale,430000.0,3.0,2.0,0.34,821279.0,Warwick,Rhode Island,2818.0,1729.0,2017-07-28,349,7
15852.0,for_sale,299900.0,3.0,1.0,0.16,532275.0,Providence,Rhode Island,2904.0,1000.0,2004-03-01,344,7
66165.0,for_sale,450000.0,3.0,2.0,0.26,332151.0,Bristol,Rhode Island,2809.0,1687.0,2018-03-16,91,7
19729.0,for_sale,449900.0,4.0,3.0,0.58,198557.0,Johnston,Rhode Island,2919.0,1344.0,2015-11-02,347,7
82022.0,for_sale,319000.0,2.0,1.0,0.11,1530954.0,Cumberland,Rhode Island,2864.0,992.0,2017-08-31,337,7
78105.0,for_sale,380000.0,4.0,2.0,0.38,796619.0,North Providence,Rhode Island,2911.0,3458.0,2021-11-10,334,7
52607.0,for_sale,369900.0,3.0,2.0,0.19,1049963.0,Cranston,Rhode Island,2920.0,1142.0,2021-01-25,332,7
16829.0,for_sale,5895000.0,5.0,9.0,6.7,638261.0,Dover,Massachusetts,2030.0,13185.0,2000-11-07,242,2
64959.0,for_sale,325000.0,4.0,2.0,0.17,955876.0,Cumberland,Rhode Island,2864.0,1336.0,2016-10-14,337,7
53317.0,for_sale,299900.0,3.0,1.0,0.23,1428105.0,West Warwick,Rhode Island,2893.0,1008.0,2020-08-19,348,7
78723.0,for_sale,324000.0,6.0,2.0,0.11,33412.0,Pawtucket,Rhode Island,2860.0,3720.0,2021-12-01,336,7
26030.0,for_sale,319900.0,2.0,1.0,0.18,1407373.0,Cumberland,Rhode Island,2864.0,852.0,2019-05-16,337,7
51130.0,for_sale,384900.0,3.0,1.0,0.13,108172.0,Cranston,Rhode Island,2920.0,1150.0,2017-08-15,332,7
79168.0,for_sale,349900.0,3.0,1.0,0.26,112921.0,Richmond,Rhode Island,2898.0,1300.0,2016-08-02,361,7
81032.0,for_sale,449900.0,6.0,3.0,0.11,116962.0,Pawtucket,Rhode Island,2860.0,5488.0,2019-08-28,336,7
52607.0,for_sale,399900.0,8.0,3.0,0.09,180220.0,Providence,Rhode Island,2907.0,4128.0,2021-04-19,344,7
84534.0,for_sale,375000.0,3.0,1.0,0.15,560928.0,North Providence,Rhode Island,2904.0,1452.0,2006-06-19,334,7
80750.0,for_sale,275000.0,2.0,1.0,0.22,1105183.0,Warwick,Rhode Island,2889.0,1012.0,2020-10-30,349,7
33714.0,for_sale,330000.0,3.0,3.0,0.99,204492.0,Killingly,Connecticut,6241.0,1777.0,2017-04-13,331,3
29501.0,for_sale,334000.0,3.0,2.0,0.23,13216.0,Lincoln,Rhode Island,2865.0,800.0,2020-02-28,313,7
15852.0,for_sale,350000.0,4.0,1.0,0.09,1637805.0,Cranston,Rhode Island,2910.0,1600.0,2020-07-24,332,7
24844.0,for_sale,339900.0,3.0,2.0,0.11,374602.0,Cranston,Rhode Island,2910.0,1645.0,2021-08-13,332,7
8662.0,for_sale,459999.0,6.0,4.0,0.15,1815271.0,Providence,Rhode Island,2906.0,3964.0,2008-11-13,344,7
97013.0,for_sale,449000.0,4.0,4.0,0.23,332064.0,Cumberland,Rhode Island,2864.0,2520.0,2020-10-27,337,7
78166.0,for_sale,359900.0,3.0,2.0,0.14,17694.0,Johnston,Rhode Island,2919.0,2652.0,2002-09-06,347,7
19629.0,for_sale,274900.0,2.0,1.0,0.11,1104730.0,Warwick,Rhode Island,2886.0,1112.0,2016-01-19,349,7
78984.0,for_sale,399000.0,3.0,2.0,0.19,1628979.0,Warwick,Rhode Island,2818.0,960.0,2017-06-22,349,7
54300.0,for_sale,449000.0,3.0,2.0,0.34,66426.0,Seekonk,Massachusetts,2771.0,1788.0,1998-10-05,351,2
8048.0,for_sale,799900.0,5.0,4.0,0.95,1685642.0,Warwick,Rhode Island,2818.0,4534.0,2019-09-27,349,7
71990.0,for_sale,489900.0,3.0,2.0,0.21,423941.0,Barrington,Rhode Island,2806.0,1559.0,2012-10-12,345,7
76006.0,for_sale,319900.0,2.0,2.0,0.12,892964.0,Pawtucket,Rhode Island,2861.0,936.0,2000-07-03,336,7
76006.0,for_sale,299900.0,3.0,2.0,0.23,1072171.0,West Warwick,Rhode Island,2893.0,1209.0,2015-10-20,348,7
40118.0,for_sale,339900.0,3.0,2.0,0.24,1619712.0,West Warwick,Rhode Island,2893.0,1085.0,2021-04-14,348,7
22647.0,for_sale,439000.0,4.0,3.0,0.47,1231027.0,North Providence,Rhode Island,2904.0,1538.0,2018-04-30,334,7
107989.0,for_sale,619000.0,3.0,3.0,0.13,863391.0,Barrington,Rhode Island,2806.0,1560.0,2017-09-29,345,7
56462.0,for_sale,239000.0,4.0,2.0,0.09,766156.0,Providence,Rhode Island,2909.0,1373.0,2011-01-03,344,7
19716.0,for_sale,169900.0,1.0,1.0,0.05,1032402.0,Cranston,Rhode Island,2920.0,590.0,2016-09-30,332,7
99220.0,for_sale,425000.0,4.0,2.0,1.0,1297684.0,East Providence,Rhode Island,2915.0,2815.0,2015-12-04,333,7
22647.0,for_sale,499000.0,3.0,2.0,3.0,200138.0,Smithfield,Rhode Island,2917.0,1376.0,2020-12-15,346,7
63448.0,for_sale,615000.0,2.0,2.0,0.13,438808.0,Medfield,Massachusetts,2052.0,1644.0,2001-12-07,362,2
43927.0,for_sale,499900.0,3.0,2.0,0.19,1136372.0,Middletown,Rhode Island,2842.0,1244.0,1998-07-01,218,7
80052.0,for_sale,799444.0,3.0,3.0,1.84,600348.0,Cranston,Rhode Island,2921.0,3557.0,2020-03-03,332,7
108039.0,for_sale,249900.0,3.0,1.0,0.08,16666.0,Providence,Rhode Island,2905.0,1008.0,2006-12-14,344,7
83577.0,for_sale,305000.0,3.0,1.0,0.1,1584757.0,Pawtucket,Rhode Island,2860.0,1584.0,1991-10-15,336,7
25224.0,for_sale,469999.0,3.0,3.0,0.18,1486723.0,Cranston,Rhode Island,2921.0,1558.0,2007-05-30,332,7
53267.0,for_sale,359900.0,3.0,3.0,0.25,545254.0,North Providence,Rhode Island,2904.0,1623.0,2008-03-26,334,7
85368.0,for_sale,317900.0,4.0,1.0,0.13,1751797.0,Cranston,Rhode Island,2910.0,1495.0,1992-03-02,332,7
52607.0,for_sale,675900.0,4.0,3.0,0.37,1407857.0,Attleboro,Massachusetts,2703.0,3000.0,2007-12-28,357,2
55677.0,for_sale,285000.0,4.0,2.0,0.07,100691.0,Providence,Rhode Island,2909.0,2095.0,2005-07-20,344,7
109167.0,for_sale,449900.0,3.0,2.0,0.27,1645927.0,Cranston,Rhode Island,2921.0,1456.0,1999-11-18,332,7
15852.0,for_sale,289900.0,3.0,1.0,0.09,1671245.0,Cranston,Rhode Island,2910.0,1170.0,2006-12-21,332,7
16159.0,for_sale,299900.0,3.0,1.0,0.11,330699.0,Cranston,Rhode Island,2920.0,1232.0,2018-07-16,332,7
45068.0,for_sale,349900.0,4.0,2.0,0.1,794908.0,Pawtucket,Rhode Island,2861.0,2866.0,1996-07-26,336,7
85368.0,for_sale,599000.0,3.0,2.0,0.25,115246.0,Barrington,Rhode Island,2806.0,1470.0,2011-06-30,345,7
15469.0,for_sale,344900.0,3.0,2.0,0.11,329914.0,East Providence,Rhode Island,2916.0,1248.0,2017-09-29,333,7
22622.0,for_sale,469900.0,4.0,3.0,0.2,484242.0,Cranston,Rhode Island,2920.0,1394.0,2019-05-22,332,7
66166.0,for_sale,329900.0,2.0,1.0,0.14,1313438.0,Providence,Rhode Island,2908.0,1440.0,2007-09-14,344,7
83272.0,for_sale,360000.0,3.0,1.0,0.24,290418.0,Cumberland,Rhode Island,2864.0,1577.0,2003-05-19,337,7
